gs_name	oddsRatio	pval	num_pp	num_pn	num_np	num_nn	pp_genes	gs_size	FDR
REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	0	1	0	61	430	18370		61	1
Cyt_P450_CS	0	1	0	51	430	18380		51	1
REACTOME_G1_S_TRANSITION	0	1	0	105	430	18326		105	1
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS	0	1	0	83	430	18348		83	1
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	0	1	0	182	430	18249		182	1
REACTOME_M_G1_TRANSITION	0	1	0	78	430	18353		78	1
REACTOME_SCFSKP2_MEDIATED_DEGRADATION_OF_P27_P21	0	1	0	53	430	18378		53	1
DEAD/DEAH_box_helicase_dom	0	1	0	69	430	18362		69	1
KEGG_RETINOL_METABOLISM	0	1	0	59	430	18372		59	1
KEGG_BASAL_CELL_CARCINOMA	0	1	0	55	430	18376		55	1
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	0	1	0	65	430	18366		65	1
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	0	1	0	64	430	18367		64	1
REACTOME_DESTABILIZATION_OF_MRNA_BY_AUF1_HNRNP_D0	0	1	0	50	430	18381		50	1
Cys-rich_flank_reg_C	0	1	0	79	430	18352		79	1
REACTOME_PEPTIDE_CHAIN_ELONGATION	0	1	0	84	430	18347		84	1
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	0	1	0	178	430	18253		178	1
REACTOME_GABA_RECEPTOR_ACTIVATION	0	1	0	52	430	18379		52	1
REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX	0	1	0	54	430	18377		54	1
Kelch-typ_b-propeller	0	1	0	50	430	18381		50	1
SCAN_dom	0	1	0	58	430	18373		58	1
KEGG_NON_SMALL_CELL_LUNG_CANCER	0	1	0	54	430	18377		54	1
KEGG_STEROID_HORMONE_BIOSYNTHESIS	0	1	0	51	430	18380		51	1
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0	1	0	85	430	18346		85	1
PID_PTP1B_PATHWAY	0	1	0	51	430	18380		51	1
TPR-contain_dom	0	1	0	127	430	18304		127	1
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	0	1	0	132	430	18299		132	1
F-box_dom	0	1	0	70	430	18361		70	1
REACTOME_NONSENSE_MEDIATED_DECAY_ENHANCED_BY_THE_EXON_JUNCTION_COMPLEX	0	1	0	105	430	18326		105	1
Cystine-knot_cytokine	0	1	0	65	430	18366		65	1
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_	0	1	0	78	430	18353		78	1
REACTOME_SIGNALING_BY_WNT	0	1	0	62	430	18369		62	1
KEGG_WNT_SIGNALING_PATHWAY	0	1	0	148	430	18283		148	1
PID_NFAT_3PATHWAY	0	1	0	53	430	18378		53	1
KEGG_COLORECTAL_CANCER	0	1	0	62	430	18369		62	1
REACTOME_MEIOTIC_SYNAPSIS	0	1	0	50	430	18381		50	1
REACTOME_CYCLIN_E_ASSOCIATED_EVENTS_DURING_G1_S_TRANSITION_	0	1	0	62	430	18369		62	1
KEGG_RIBOSOME	0	1	0	87	430	18344		87	1
Cyt_P450	0	1	0	57	430	18374		57	1
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	0	1	0	92	430	18339		92	1
TSP1_rpt	0	1	0	61	430	18370		61	1
REACTOME_MRNA_PROCESSING	0	1	0	151	430	18280		151	1
NA-bd_OB-fold	0	1	0	74	430	18357		74	1
REACTOME_MRNA_SPLICING	0	1	0	104	430	18327		104	1
REACTOME_OPIOID_SIGNALLING	0	1	0	76	430	18355		76	1
Znf_CCCH	0	1	0	57	430	18374		57	1
Histone_H2A/H2B/H3	0	1	0	62	430	18369		62	1
KEGG_PROSTATE_CANCER	0	1	0	88	430	18343		88	1
REACTOME_MEIOSIS	0	1	0	76	430	18355		76	1
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM	0	1	0	51	430	18380		51	1
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	0	1	0	63	430	18368		63	1
PID_ANGIOPOIETIN_RECEPTOR_PATHWAY	0	1	0	50	430	18381		50	1
KEGG_PEROXISOME	0	1	0	77	430	18354		77	1
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES	0	1	0	62	430	18369		62	1
Helicase_ATP-bd	0	1	0	111	430	18320		111	1
LRRNT	0	1	0	51	430	18380		51	1
KEGG_HEDGEHOG_SIGNALING_PATHWAY	0	1	0	56	430	18375		56	1
PID_IL2_1PATHWAY	0	1	0	55	430	18376		55	1
KEGG_ENDOMETRIAL_CANCER	0	1	0	52	430	18379		52	1
REACTOME_METABOLISM_OF_RNA	0	1	0	250	430	18181		250	1
REACTOME_AUTODEGRADATION_OF_CDH1_BY_CDH1_APC_C	0	1	0	56	430	18375		56	1
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_	0	1	0	80	430	18351		80	1
REACTOME_METABOLISM_OF_NUCLEOTIDES	0	1	0	69	430	18362		69	1
PID_TRKR_PATHWAY	0	1	0	62	430	18369		62	1
PID_RB_1PATHWAY	0	1	0	63	430	18368		63	1
KEGG_RENAL_CELL_CARCINOMA	0	1	0	66	430	18365		66	1
KEGG_OLFACTORY_TRANSDUCTION	0	1	0	260	430	18171		260	1
REACTOME_LOSS_OF_NLP_FROM_MITOTIC_CENTROSOMES	0	1	0	55	430	18376		55	1
KEGG_PANCREATIC_CANCER	0	1	0	69	430	18362		69	1
REACTOME_METABOLISM_OF_MRNA	0	1	0	207	430	18224		207	1
PID_RAC1_PATHWAY	0	1	0	54	430	18377		54	1
REACTOME_RNA_POL_I_TRANSCRIPTION	0	1	0	50	430	18381		50	1
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	0	1	0	67	430	18364		67	1
KEGG_OOCYTE_MEIOSIS	0	1	0	110	430	18321		110	1
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	0	1	0	52	430	18379		52	1
REACTOME_REGULATION_OF_MITOTIC_CELL_CYCLE	0	1	0	77	430	18354		77	1
PID_FGF_PATHWAY	0	1	0	55	430	18376		55	1
Histone-fold	0	1	0	100	430	18331		100	1
KEGG_LONG_TERM_POTENTIATION	0	1	0	69	430	18362		69	1
REACTOME_TCR_SIGNALING	0	1	0	50	430	18381		50	1
KEGG_CELL_CYCLE	0	1	0	124	430	18307		124	1
SAM-dependent_MTases	0	1	0	111	430	18320		111	1
REACTOME_INFLUENZA_LIFE_CYCLE	0	1	0	133	430	18298		133	1
REACTOME_MITOTIC_G2_G2_M_PHASES	0	1	0	77	430	18354		77	1
REACTOME_TELOMERE_MAINTENANCE	0	1	0	54	430	18377		54	1
REACTOME_S_PHASE	0	1	0	106	430	18325		106	1
KEGG_VEGF_SIGNALING_PATHWAY	0	1	0	74	430	18357		74	1
Ion_trans_dom	0	1	0	105	430	18326		105	1
Retrov_capsid_C	0	1	0	58	430	18373		58	1
REACTOME_NEURONAL_SYSTEM	0	1	0	271	430	18160		271	1
KEGG_PARKINSONS_DISEASE	0	1	0	111	430	18320		111	1
TPR_repeat	0	1	0	133	430	18298		133	1
KEGG_MELANOMA	0	1	0	70	430	18361		70	1
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	0	1	0	64	430	18367		64	1
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	0	1	0	65	430	18366		65	1
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE	0	1	0	51	430	18380		51	1
PID_ERA_GENOMIC_PATHWAY	0	1	0	63	430	18368		63	1
REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL	0	1	0	134	430	18297		134	1
PID_FCER1_PATHWAY	0	1	0	60	430	18371		60	1
REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION	0	1	0	100	430	18331		100	1
PID_CD8_TCR_DOWNSTREAM_PATHWAY	0	1	0	54	430	18377		54	1
REACTOME_POTASSIUM_CHANNELS	0	1	0	95	430	18336		95	1
KEGG_CHRONIC_MYELOID_LEUKEMIA	0	1	0	73	430	18358		73	1
REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE	0	1	0	53	430	18378		53	1
bZIP	0	1	0	54	430	18377		54	1
REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX	0	1	0	63	430	18368		63	1
BIOCARTA_NFAT_PATHWAY	0	1	0	53	430	18378		53	1
REACTOME_CHROMOSOME_MAINTENANCE	0	1	0	95	430	18336		95	1
Ig_I-set	0	1	0	134	430	18297		134	1
BIOCARTA_PPARA_PATHWAY	0	1	0	57	430	18374		57	1
REACTOME_OLFACTORY_SIGNALING_PATHWAY	0	1	0	206	430	18225		206	1
Olfact_rcpt	0	1	0	250	430	18181		250	1
Helicase_C	0	1	0	109	430	18322		109	1
KEGG_GLIOMA	0	1	0	65	430	18366		65	1
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	0	1	0	81	430	18350		81	1
REACTOME_SYNTHESIS_OF_DNA	0	1	0	90	430	18341		90	1
PID_IL4_2PATHWAY	0	1	0	60	430	18371		60	1
