gene	SSR	ens_Id	PGC_specific_score
ARMC2	2.41075774843912	ENSG00000118690	-0.382153571305687
ARMC3	2.7026320650429	ENSG00000165309	-0.431786925092701
ARMC4	2.95367924505217	ENSG00000169126	-0.470363331305189
ARMC5	2.91627657117097	ENSG00000140691	-0.464828708822077
ARMC6	2.58858814972395	ENSG00000105676	-0.413062958688884
ARMC7	1.77604194705818	ENSG00000125449	-0.249453218852924
ARMC8	2.04445312546033	ENSG00000114098	-0.310577157645409
ARMC9	1.90528712535194	ENSG00000135931	-0.279960432798841
ARMCX1	2.01970450378235	ENSG00000126947	-0.305287833919777
ARMCX2	0.704235145695199	ENSG00000184867	0.152282304740689
ARMCX3	0.263636917788922	ENSG00000102401	0.578993774391476
ARMCX4	2.18517753094348	ENSG00000196440	-0.339486726238743
ARMCX5	1.75658992343177	ENSG00000125962	-0.244670387120123
ARMCX6	0.401462878351629	ENSG00000198960	0.396354605982758
ARNT	2.17347722245157	ENSG00000143437	-0.337155093243014
ARNT2	3.31524874149546	ENSG00000172379	-0.520516118866339
ARNTL	2.30002240167868	ENSG00000133794	-0.361732065964575
ARNTL2	2.56648575597797	ENSG00000029153	-0.409338858264682
ARPC1A	1.1987025678746	ENSG00000241685	-0.0787114356799695
ARPC1B	1.54948099122782	ENSG00000130429	-0.190186252756326
ARPC2	2.36631021016192	ENSG00000163466	-0.374071677625164
ARPC3	1.65847032950045	ENSG00000111229	-0.21970770627486
ARPC4	1.7882687814298	ENSG00000241553	-0.252432794951469
ARPC5	1.38838622397356	ENSG00000162704	-0.142510295807536
ARPC5L	2.53659277268122	ENSG00000136950	-0.404250750716788
ARPIN	2.65437429717636	ENSG00000242498	-0.423962163342537
ARPP19	2.02636601088546	ENSG00000128989	-0.306717892234185
ARRB1	0.804984212121009	ENSG00000137486	0.0942126372171802
ARRB2	2.00646158904144	ENSG00000141480	-0.3024308501765
ARRDC1	2.46446002957067	ENSG00000197070	-0.391721778839833
ARRDC2	2.184240279566	ENSG00000105643	-0.339300411665364
ARRDC3	2.02206861838537	ENSG00000113369	-0.305795889178069
ARRDC4	2.47658611859028	ENSG00000140450	-0.393853434348868
ARSA	1.11403383144493	ENSG00000100299	-0.0468983798742866
ARSB	1.53145703879416	ENSG00000113273	-0.185104818265459
ARSD	1.83466547796544	ENSG00000006756	-0.263556889123407
ARSE	2.21432834778122	ENSG00000157399	-0.345242019910563
ARSG	2.27144831920305	ENSG00000141337	-0.356302860041128
ARSI	1.17355474429009	ENSG00000183876	-0.0695033534902645
ARSJ	0.0430898393679073	ENSG00000180801	1.36562512488962
ARSK	2.5282240871417	ENSG00000164291	-0.402815564664164
ART3	2.24410704584317	ENSG00000156219	-0.351043569299894
ART5	1.4927913825617	ENSG00000167311	-0.173999119357472
ARTN	1.70626556827528	ENSG00000117407	-0.232046626984217
ARV1	2.72523479414198	ENSG00000173409	-0.435403925110821
ARVCF	1.4152347334994	ENSG00000099889	-0.150828478735765
ARX	2.8270588426966	ENSG00000004848	-0.451334848034082
ASAH1	2.31758381442005	ENSG00000104763	-0.365035449173353
ASAH2	1.74770114310491	ENSG00000188611	-0.242467170290951
ASAH2B	1.70460407712812	ENSG00000204147	-0.231623522867655
ASAP1	2.22044365204371	ENSG00000153317	-0.346439756605851
ASAP2	1.57567715136316	ENSG00000151693	-0.197467237427136
ASAP3	0.118346437933225	ENSG00000088280	0.926844809211242
ASB1	2.28525585602167	ENSG00000065802	-0.358934830505585
ASB13	1.81162011442352	ENSG00000196372	-0.258067134010613
ASB2	2.36686353956969	ENSG00000100628	-0.374173219601972
ASB6	1.76242881747352	ENSG00000148331	-0.246111585349824
ASB7	2.14831259410845	ENSG00000183475	-0.332097474429309
ASB8	2.47605398012695	ENSG00000177981	-0.39376010844813
ASB9	2.43468657728249	ENSG00000102048	-0.386443061436602
ASCC1	2.78101408570923	ENSG00000138303	-0.444203188551431
ASCC2	1.08262956752519	ENSG00000100325	-0.0344798838650376
ASCC3	3.08088222776004	ENSG00000112249	-0.488675096950003
ASCL1	0.551044030790014	ENSG00000139352	0.258813697763209
ASCL2	1.76149948114711	ENSG00000183734	-0.245882519595046
ASF1A	2.67554472574118	ENSG00000111875	-0.4274122152543
ASF1B	2.34433572021222	ENSG00000105011	-0.370019804869687
ASGR1	2.08195939487188	ENSG00000141505	-0.318472255071229
ASGR2	2.47712735566424	ENSG00000161944	-0.393948335386959
ASH1L	2.0970644533399	ENSG00000116539	-0.321611778724615
ASH2L	1.43471832317465	ENSG00000129691	-0.156766644834
ASIC1	0.452370462575716	ENSG00000110881	0.34450575997816
ASIC2	1.16789186768823	ENSG00000108684	-0.0674026343514947
ASIC3	1.98414711411411	ENSG00000213199	-0.297573869672657
ASL	2.16034928226055	ENSG00000126522	-0.334523972954217
ASNA1	3.02860175372718	ENSG00000198356	-0.481242169493415
ASNS	3.21527195951825	ENSG00000070669	-0.507217713037169
ASNSD1	3.12336064129453	ENSG00000138381	-0.494622133279647
ASPA	0.020904918764479	ENSG00000108381	1.67975151575801
ASPG	2.40020737637604	ENSG00000166183	-0.380248766097027
ASPH	3.19319167933812	ENSG00000198363	-0.504224988937281
ASPHD1	2.8334773529771	ENSG00000174939	-0.452319745822977
ASPHD2	2.49831166249071	ENSG00000128203	-0.397646615325935
ASPM	2.60253061872912	ENSG00000066279	-0.415395847679933
ASPRV1	2.07788320232037	ENSG00000244617	-0.317621132242646
ASPSCR1	1.20508733414375	ENSG00000169696	-0.0810185219003532
ASRGL1	0.370381949940469	ENSG00000162174	0.431350186224071
ASS1	1.64018793312255	ENSG00000130707	-0.214893612463545
ASTE1	2.91564328528556	ENSG00000034533	-0.464734389087462
ASTN1	2.39609273316955	ENSG00000152092	-0.379503622033002
ASTN2	2.29197668263707	ENSG00000148219	-0.360210195034634
ASUN	3.29463217080375	ENSG00000064102	-0.517806934830693
ASXL1	1.82918234413171	ENSG00000171456	-0.262257000776009
ASXL2	1.69467305061879	ENSG00000143970	-0.229085923183133
ASXL3	2.29606530865099	ENSG00000141431	-0.360984236854579
ASZ1	2.24790345992975	ENSG00000154438	-0.351777655775988
ATAD1	2.58119293896547	ENSG00000138138	-0.411820468393662
ATAD2	1.57529974266959	ENSG00000156802	-0.197363202063288
ATAD2B	2.13776226182669	ENSG00000119778	-0.329959406149812
ATAD3A	2.02660057356135	ENSG00000197785	-0.306768161227917
ATAD3B	1.62395147889578	ENSG00000160072	-0.210573049066104
ATAD3C	0.293968444392444	ENSG00000215915	0.531699285784268
ATAD5	2.03976797662867	ENSG00000176208	-0.309580769288295
ATAT1	2.27448382038028	ENSG00000137343	-0.356882851808068
ATCAY	2.03248266058876	ENSG00000167654	-0.308026849251226
ATE1	2.68659348626551	ENSG00000107669	-0.429201957453695
ATF1	2.5453456981387	ENSG00000123268	-0.405746774727097
ATF2	2.25532061018777	ENSG00000115966	-0.353208288714196
ATF3	2.23147423106764	ENSG00000162772	-0.34859187599853
ATF4	1.80202707186896	ENSG00000128272	-0.255761311101972
ATF5	2.85302082315282	ENSG00000169136	-0.455304941424817
ATF6	2.34118536672633	ENSG00000118217	-0.369435800949632
ATF6B	1.09113666817388	ENSG00000213676	-0.0378791506950913
ATF7	2.36606262439096	ENSG00000170653	-0.374026235248588
ATF7IP	1.67574925568058	ENSG00000171681	-0.224209035164742
ATF7IP2	2.32941708922043	ENSG00000166669	-0.367247257246203
ATG10	1.35443216447007	ENSG00000152348	-0.131757258661128
ATG101	2.85817134535695	ENSG00000123395	-0.456088260883375
ATG12	2.47638422798022	ENSG00000145782	-0.393818029340637
ATG13	1.86681249364788	ENSG00000175224	-0.27110069873989
ATG14	2.02837050981093	ENSG00000126775	-0.307147287776306
ATG16L1	1.99226528222134	ENSG00000085978	-0.299347166885891
ATG16L2	2.22534833862387	ENSG00000168010	-0.347398001699579
ATG2A	0.985382266396315	ENSG00000110046	0.00639525784711101
ATG2B	2.62530444991675	ENSG00000066739	-0.41917967469508
ATG3	1.64049910938744	ENSG00000144848	-0.21497599894747
ATG4A	2.09709898108377	ENSG00000101844	-0.321618929236926
ATG4B	2.23286154238331	ENSG00000168397	-0.348861793719351
ATG4C	3.33460399202292	ENSG00000125703	-0.523044265751519
ATG4D	2.5932478108329	ENSG00000130734	-0.41384401994517
ATG5	1.56326752812477	ENSG00000057663	-0.194033306903443
ATG7	2.02747334318678	ENSG00000197548	-0.306955152903913
ATG9A	2.10304041621496	ENSG00000198925	-0.322847619034621
ATG9B	0.878076565140577	ENSG00000181652	0.0564676135149718
ATHL1	1.53345666367975	ENSG00000142102	-0.185671507093405
ATIC	2.54015716195805	ENSG00000138363	-0.404860587667031
ATL1	4.17882377008905	ENSG00000198513	-0.621054056405247
ATL2	1.91988313656713	ENSG00000119787	-0.283274793969865
ATL3	0.654320048665398	ENSG00000184743	0.184209772516314
ATM	1.90595655653508	ENSG00000149311	-0.280112997313791
ATMIN	1.5546192934646	ENSG00000166454	-0.19162405317599
ATN1	0.157621249025122	ENSG00000111676	0.802385235372547
ATOH7	1.59312242467726	ENSG00000179774	-0.202249150765884
ATOH8	2.62223416331344	ENSG00000168874	-0.418671471219084
ATOX1	1.35481374772026	ENSG00000177556	-0.131879594917347
ATP10A	0.00702685989263535	ENSG00000206190	2.15323870570029
ATP10D	2.03092469068498	ENSG00000145246	-0.307693819502129
ATP11A	0.316082609482791	ENSG00000068650	0.500199397907417
ATP11B	2.7626573148384	ENSG00000058063	-0.441327017560494
ATP11C	1.71354790706782	ENSG00000101974	-0.233896250863553
ATP12A	0.453607605873349	ENSG00000075673	0.343319672013888
ATP13A1	0.557228281086328	ENSG00000105726	0.253966849879004
ATP13A2	0.0799117834859153	ENSG00000159363	1.097389176561
ATP13A3	1.70069913284109	ENSG00000133657	-0.230627490270976
ATP1A1	1.43217046955418	ENSG00000163399	-0.155994714606228
ATP1A2	2.435330722666	ENSG00000018625	-0.386557947594085
ATP1A3	2.55137346872785	ENSG00000105409	-0.406774035064533
ATP1A4	0.241276323648082	ENSG00000132681	0.617485293149161
ATP1B1	1.92058437312237	ENSG00000143153	-0.283433390895405
ATP1B2	2.17125298295538	ENSG00000129244	-0.336710428106932
ATP1B3	4.58110060626664	ENSG00000069849	-0.66096982948983
ATP2A1	2.62241179036964	ENSG00000196296	-0.418700888819835
ATP2A2	0.98623365035577	ENSG00000174437	0.00602018339633908
ATP2A3	1.56486721138811	ENSG00000074370	-0.194477490886854
ATP2B1	2.08616829936867	ENSG00000070961	-0.319349341740922
ATP2B3	1.26586931626523	ENSG00000067842	-0.102388873015945
ATP2B4	1.12392032319421	ENSG00000058668	-0.0507355243793037
ATP2C1	0.210610405228628	ENSG00000017260	0.676520176257156
ATP2C2	1.67370986194249	ENSG00000064270	-0.223680175115863
ATP4A	2.73370586254042	ENSG00000105675	-0.436751784135356
ATP5A1	2.8387636024501	ENSG00000152234	-0.453129228233468
ATP5B	2.41551075039656	ENSG00000110955	-0.38300897468427
ATP5C1	1.98749858001436	ENSG00000165629	-0.298306827043151
ATP5D	2.61526955181063	ENSG00000099624	-0.41751645757457
ATP5E	2.16564152929358	ENSG00000124172	-0.335586571064124
ATP5EP2	1.80952868781372	ENSG00000180389	-0.257565472694528
ATP5F1	2.35299226566702	ENSG00000116459	-0.371620499643656
ATP5G1	2.40968215622272	ENSG00000159199	-0.381959761702684
ATP5G2	3.35855332775278	ENSG00000135390	-0.526152248500395
ATP5G3	2.34669200565386	ENSG00000154518	-0.370456093849823
ATP5H	2.02924326916057	ENSG00000167863	-0.307334114121085
ATP5I	0.688274495970065	ENSG00000169020	0.162238322941807
ATP5J	2.25770951724121	ENSG00000154723	-0.353668063729515
ATP5J2	2.09827867147466	ENSG00000241468	-0.321863166148616
ATP5L	1.74696667281696	ENSG00000167283	-0.242284619951592
ATP5L2	1.1977909215016	ENSG00000249222	-0.078381017082885
ATP5O	2.89773533542595	ENSG00000241837	-0.462058716672411
ATP5S	3.12366316482658	ENSG00000125375	-0.494664196285902
ATP5SL	2.63822920367558	ENSG00000105341	-0.421312523419375
ATP6AP1	0.40473100639994	ENSG00000071553	0.392833523079217
ATP6AP1L	2.43224662936172	ENSG00000205464	-0.386007610214279
ATP6AP2	0.282121797965544	ENSG00000182220	0.549563357054763
ATP6V0A1	1.42894003326706	ENSG00000033627	-0.155014003621152
ATP6V0A2	1.10636745035517	ENSG00000185344	-0.0438993902221151
ATP6V0A4	0.442570461158042	ENSG00000105929	0.354017575912982
ATP6V0B	2.41622719292906	ENSG00000117410	-0.383137767695976
ATP6V0C	1.97587096133679	ENSG00000185883	-0.295758578607238
ATP6V0D1	2.11426091356229	ENSG00000159720	-0.325158581045327
ATP6V0E1	1.41708790193927	ENSG00000113732	-0.151396790362593
ATP6V0E2	1.35078257412968	ENSG00000171130	-0.130585449351486
ATP6V1A	3.09602530858677	ENSG00000114573	-0.490804502183547
ATP6V1B1	1.82910412253064	ENSG00000116039	-0.262238428578328
ATP6V1B2	3.07466637585298	ENSG00000147416	-0.487797998489752
ATP6V1C1	2.3210924489871	ENSG00000155097	-0.365692438726214
ATP6V1C2	0.150730625633007	ENSG00000143882	0.821798498235348
ATP6V1D	3.25393359758987	ENSG00000100554	-0.512408686125563
ATP6V1E1	1.6851376851625	ENSG00000131100	-0.226635390942324
ATP6V1E2	2.36925182465244	ENSG00000250565	-0.37461122376395
ATP6V1F	1.52332996198449	ENSG00000128524	-0.182793984194945
ATP6V1G1	1.25130414096637	ENSG00000136888	-0.0973628817874777
ATP6V1G2	2.21888916999999	ENSG00000213760	-0.346135610452155
ATP6V1H	1.45687319494544	ENSG00000047249	-0.163421752777498
ATP7A	2.2603678544411	ENSG00000165240	-0.354179122401246
ATP7B	0.851923298038017	ENSG00000123191	0.0695995046914754
ATP8A1	0.363099181525443	ENSG00000124406	0.439974730044376
ATP8A2	1.69034611620485	ENSG00000132932	-0.227975640097331
ATP8B1	0.315672572246826	ENSG00000081923	0.500763150889933
ATP8B2	1.37750938389312	ENSG00000143515	-0.139094566042239
ATP8B3	2.1933273828418	ENSG00000130270	-0.341103460656082
ATP9A	3.02471800107621	ENSG00000054793	-0.480684890960262
ATP9B	1.41503563641173	ENSG00000166377	-0.150767377317612
ATPAF1	3.19648372605467	ENSG00000123472	-0.504672497694442
ATPAF2	1.86661141964294	ENSG00000171953	-0.271053918447637
ATPIF1	2.22306710370948	ENSG00000130770	-0.346952572159583
ATR	2.25690192612445	ENSG00000175054	-0.353512687182151
ATRAID	2.18723351126098	ENSG00000138085	-0.339895151230803
ATRIP	2.09724645788355	ENSG00000164053	-0.321649469573343
ATRN	2.22686879794047	ENSG00000088812	-0.347694630141802
ATRNL1	0.0950707095595154	ENSG00000107518	1.02195326472439
ATRX	0.700419747651122	ENSG00000085224	0.154641617906964
ATXN1	2.31928387067135	ENSG00000124788	-0.365353907724293
ATXN10	3.28387552903502	ENSG00000130638	-0.516386687400595
ATXN1L	2.5778858362223	ENSG00000224470	-0.411263680357751
ATXN2	2.32929307855763	ENSG00000204842	-0.367224136191393
ATXN2L	1.2997311469811	ENSG00000168488	-0.113853526569969
ATXN3	2.38530113720952	ENSG00000066427	-0.377543215230476
ATXN7	1.89903764512707	ENSG00000163635	-0.278533573957087
ATXN7L1	2.23337410138281	ENSG00000146776	-0.348961475672505
ATXN7L2	2.61160660675434	ENSG00000162650	-0.416907758597352
ATXN7L3	1.99116619226441	ENSG00000087152	-0.299107509837149
ATXN7L3B	2.01108204070647	ENSG00000253719	-0.303429787702338
AUH	1.26563071230242	ENSG00000148090	-0.102307005045535
AUNIP	2.06049309935711	ENSG00000127423	-0.313971164399969
AUP1	2.55939207102342	ENSG00000115307	-0.408136820173717
AURKA	2.05703480735741	ENSG00000087586	-0.313241640511135
AURKAIP1	2.16324705668715	ENSG00000175756	-0.33510612148662
AURKB	2.2546145363594	ENSG00000178999	-0.353072302736562
AURKC	2.3435648494717	ENSG00000105146	-0.369876975512745
AUTS2	2.72808499443407	ENSG00000158321	-0.435857896790412
AVEN	3.06145613113643	ENSG00000169857	-0.485928040632155
AVIL	1.70254985272963	ENSG00000135407	-0.231099837441447
AVL9	2.15409391451358	ENSG00000105778	-0.333264633811498
AVP	2.85671861316579	ENSG00000101200	-0.455867464475231
AVPI1	2.35579538570159	ENSG00000119986	-0.372137566794296
AWAT2	0.561696972030016	ENSG00000147160	0.250497917292097
AXDND1	2.11140877492655	ENSG00000162779	-0.324572322132286
AXIN1	1.93533142293775	ENSG00000103126	-0.286755348077402
AXIN2	1.7512310269222	ENSG00000168646	-0.243343443113172
AXL	2.31649200446025	ENSG00000167601	-0.364830805542936
AZI2	2.85566043924091	ENSG00000163512	-0.455706565103003
AZIN1	2.04794013149898	ENSG00000155096	-0.311317256532468
AZIN2	1.35574256911816	ENSG00000142920	-0.132177232727758
AZU1	2.39383127632037	ENSG00000172232	-0.379093536903598
B2M	3.2224826732395	ENSG00000166710	-0.50819059090156
B3GALNT1	2.41246361655164	ENSG00000169255	-0.382460772274895
B3GALNT2	1.65856672686131	ENSG00000162885	-0.219732948586713
B3GALT1	3.04171454594607	ENSG00000172318	-0.483118454642226
B3GALT2	1.56648111886678	ENSG00000162630	-0.194925164604646
B3GALT4	2.36397880918387	ENSG00000235863	-0.373643579190707
B3GALT5	2.52329880849995	ENSG00000183778	-0.401968682621678
B3GALT6	0.804579512282449	ENSG00000176022	0.0944310304472872
B3GALTL	2.25804272072625	ENSG00000187676	-0.353732154240927
B3GAT1	3.39842933830225	ENSG00000109956	-0.531278244302579
B3GAT2	1.35730091586625	ENSG00000112309	-0.132676142142048
B3GAT3	1.76547516516564	ENSG00000149541	-0.246861612747385
B3GNT2	0.151811398781987	ENSG00000170340	0.818695618148963
B3GNT3	2.46917107011959	ENSG00000179913	-0.392551179942152
B3GNT4	0.977502115107494	ENSG00000176383	0.00988229420982514
B3GNT5	1.50575596918166	ENSG00000176597	-0.17775459349463
B3GNT7	1.53381461673558	ENSG00000156966	-0.185772872133156
B3GNT8	0.982187924015269	ENSG00000177191	0.0078054098152608
B3GNT9	1.97982140156307	ENSG00000237172	-0.296626014597872
B3GNTL1	2.62362844047649	ENSG00000175711	-0.418902330064673
B4GALNT1	1.36079482758343	ENSG00000135454	-0.133792649843017
B4GALNT2	1.22361029866609	ENSG00000167080	-0.0876431236207738
B4GALNT3	1.51100177425693	ENSG00000139044	-0.179264974299012
B4GALNT4	1.06735250561098	ENSG00000182272	-0.0283078739313321
B4GALT1	0.791468485639018	ENSG00000086062	0.101566373013316
B4GALT2	2.70057593899841	ENSG00000117411	-0.431456393957252
B4GALT3	2.21221566077936	ENSG00000158850	-0.34482746247036
B4GALT4	1.47746623533688	ENSG00000121578	-0.169517564697503
B4GALT5	2.51628562140069	ENSG00000158470	-0.400759935961591
B4GALT6	2.03700194998045	ENSG00000118276	-0.30899144474162
B4GALT7	2.46775320268845	ENSG00000027847	-0.392301724214531
B4GAT1	2.00290738534904	ENSG00000174684	-0.301660867934725
B9D1	3.00923993433895	ENSG00000108641	-0.478456816522122
B9D2	2.70480783558326	ENSG00000123810	-0.432136415871304
BAALC	2.1886564588167	ENSG00000164929	-0.340177598137602
BAAT	1.18612160294903	ENSG00000136881	-0.0741292158263021
BABAM1	3.15465107702538	ENSG00000105393	-0.49895133071089
BACE1	0.209529431853129	ENSG00000186318	0.678754964613501
BACE2	1.84123030440043	ENSG00000182240	-0.265108114237132
BACH1	1.93393056817658	ENSG00000156273	-0.286440878020475
BACH2	0.99857930292593	ENSG00000112182	0.000617439600968206
BAD	1.21830467877566	ENSG00000002330	-0.0857559120768513
BAG1	2.45166737942097	ENSG00000107262	-0.389461548602982
BAG2	2.230714048868	ENSG00000112208	-0.348443902440702
BAG3	1.73302589781296	ENSG00000151929	-0.238805052727319
BAG4	2.08540543860223	ENSG00000156735	-0.319190501818231
BAG5	2.54190590860836	ENSG00000166170	-0.405159470636371
BAG6	2.17769834802964	ENSG00000204463	-0.337997721673594
BAHCC1	2.1448557240168	ENSG00000266074	-0.331398084226704
BAHD1	2.18515365746704	ENSG00000140320	-0.339481981463743
BAI1	2.26414828763319	ENSG00000181790	-0.354904867035609
BAI2	2.69747206821637	ENSG00000121753	-0.430956956345753
BAI3	2.53436176033278	ENSG00000135298	-0.403868607115148
BAIAP2	2.07184390001889	ENSG00000175866	-0.316357031037359
BAIAP2L1	2.21906325674605	ENSG00000006453	-0.346169682432184
BAIAP2L2	2.00941090259983	ENSG00000128298	-0.303068754311536
BAIAP3	0.387537662283274	ENSG00000007516	0.411686084829971
BAK1	1.73704994518914	ENSG00000030110	-0.239812305843874
BAMBI	0.53682514846203	ENSG00000095739	0.270167147119134
BANF1	3.93334942384124	ENSG00000175334	-0.594762529197777
BANK1	2.10028040785052	ENSG00000153064	-0.322277281139835
BANP	2.3310086879517	ENSG00000172530	-0.367543892191727
BAP1	1.72866405627658	ENSG00000163930	-0.237710601902524
BARD1	1.27815675007216	ENSG00000138376	-0.106584117920103
BARHL2	2.2480942522319	ENSG00000143032	-0.351814515244949
BARX1	1.60168739650971	ENSG00000131668	-0.204577758178669
BARX2	2.10177069447479	ENSG00000043039	-0.32258533226475
BASP1	2.06198549115737	ENSG00000176788	-0.314285605112163
BATF2	3.76206723012001	ENSG00000168062	-0.57542655235451
BATF3	1.15685204809254	ENSG00000123685	-0.0632778197938871
BAX	2.07107809046814	ENSG00000087088	-0.316196474373907
BAZ1A	2.73501100785003	ENSG00000198604	-0.436959078617861
BAZ1B	2.43575561200692	ENSG00000009954	-0.386633711842128
BAZ2A	3.03470891455914	ENSG00000076108	-0.482117040431572
BAZ2B	2.32101159663343	ENSG00000123636	-0.365677310357394
BBC3	1.86942525853202	ENSG00000105327	-0.271708106315063
BBIP1	2.21257899441991	ENSG00000214413	-0.344898785009747
BBS1	0.848265668559085	ENSG00000174483	0.0714681096304977
BBS10	2.10455483418735	ENSG00000179941	-0.323160245776483
BBS12	2.17250178537412	ENSG00000181004	-0.336960142026485
BBS2	1.9375996640082	ENSG00000125124	-0.287264050489627
BBS4	3.062012014819	ENSG00000140463	-0.486006890463926
BBS5	2.07556205739551	ENSG00000163093	-0.317135722914017
BBS7	3.03246810082598	ENSG00000138686	-0.481796241127029
BBS9	3.28108864849282	ENSG00000122507	-0.516017964318131
BBX	2.78340394440631	ENSG00000114439	-0.444576238348506
BCAM	1.61377745241413	ENSG00000187244	-0.207843643240743
BCAN	3.35302142055177	ENSG00000132692	-0.525436327898762
BCAP29	2.74321900176198	ENSG00000075790	-0.438260480393485
BCAP31	2.03781398264828	ENSG00000185825	-0.309164537866444
BCAR1	2.87534578521914	ENSG00000050820	-0.458690079836938
BCAR3	0.498064518144684	ENSG00000137936	0.302714396076979
BCAS1	2.24450837978681	ENSG00000064787	-0.351121231162655
BCAS2	2.55993281424741	ENSG00000116752	-0.408228567349152
BCAS3	2.36731084662189	ENSG00000141376	-0.374255287970909
BCAS4	1.69085375573816	ENSG00000124243	-0.228106046496313
BCAT1	3.02537970826737	ENSG00000060982	-0.480779889684815
BCAT2	2.41572659882091	ENSG00000105552	-0.383047781214736
BCCIP	2.95517330204131	ENSG00000107949	-0.470582954561883
BCDIN3D	1.89166205806942	ENSG00000186666	-0.276843553088692
BCHE	3.16640707150091	ENSG00000114200	-0.500566746768332
BCKDHA	1.68493340641583	ENSG00000248098	-0.226582740935754
BCKDHB	2.86830494963786	ENSG00000083123	-0.457625322346017
BCKDK	0.940364173683979	ENSG00000103507	0.0267039251316797
BCL10	1.77606484237779	ENSG00000142867	-0.249458817395737
BCL11A	3.2156093129156	ENSG00000119866	-0.507263277777941
BCL11B	0.534062438576169	ENSG00000127152	0.27240796554844
BCL2	3.13335125511344	ENSG00000171791	-0.496009082914487
BCL2A1	2.07721615710156	ENSG00000140379	-0.317481691986163
BCL2L1	1.93578466696568	ENSG00000171552	-0.286857045560306
BCL2L10	1.93985345242309	ENSG00000137875	-0.287768922091065
BCL2L11	2.77693628677635	ENSG00000153094	-0.44356591553748
BCL2L12	2.31029464849525	ENSG00000126453	-0.363667372123808
BCL2L13	2.43150388767367	ENSG00000099968	-0.385874968287858
BCL2L14	1.9923954573995	ENSG00000121380	-0.299375542883384
BCL2L2	0.230192593574413	ENSG00000129473	0.637908653866561
BCL3	2.93930275818328	ENSG00000069399	-0.468244322185696
BCL6	2.94655924673502	ENSG00000113916	-0.469315177917645
BCL6B	1.72103787262727	ENSG00000161940	-0.235790427382799
BCL7A	1.05705984515018	ENSG00000110987	-0.0240995754651898
BCL7B	2.68094693373623	ENSG00000106635	-0.428288217707752
BCL7C	1.50309666563183	ENSG00000099385	-0.176986911392319
BCL9	2.84385329709297	ENSG00000116128	-0.453907189137087
BCL9L	2.03621022319466	ENSG00000186174	-0.308822613576458
BCLAF1	2.39745588155089	ENSG00000029363	-0.379750623944769
BCO2	1.79340101594527	ENSG00000197580	-0.253677411446844
BCOR	1.13805410846784	ENSG00000183337	-0.0561629109609592
BCORL1	2.18922698429249	ENSG00000085185	-0.340290792593573
BCR	2.57113394746903	ENSG00000186716	-0.410124702520472
BCS1L	2.53979384013379	ENSG00000074582	-0.404798465546705
BDH1	1.71850842174152	ENSG00000161267	-0.235151664786837
BDH2	1.86889686487144	ENSG00000164039	-0.271585335486323
BDKRB1	2.23278740364475	ENSG00000100739	-0.348847373398611
BDKRB2	1.94622479156339	ENSG00000168398	-0.289193000422257
BDNF	2.26808768718974	ENSG00000176697	-0.355659840929192
BDP1	2.21137920812805	ENSG00000145734	-0.344663221943851
BEAN1	2.00788422412697	ENSG00000166546	-0.302738667500681
BECN1	1.73665252823867	ENSG00000126581	-0.23971293291791
BEGAIN	2.18068904360518	ENSG00000183092	-0.338593741564741
BEND2	2.23271425035856	ENSG00000177324	-0.348833144283501
BEND3	1.17698597651635	ENSG00000178409	-0.0707712883677782
